joint_tau_cal_0,joint_tau_cal_1,joint_tau_cal_2,joint_tau_cal_3,joint_tau_cal_4,joint_tau_cal_5,joint_tau_cal_6,joint_tau_cal_7,joint_tau_cal_8,joint_tau_cal_9,joint_tau_cal_10,joint_tau_cal_11,joint_tau_cal_12,joint_tau_cal_13,joint_tau_cal_14,joint_tau_cal_15,joint_tau_est_0,joint_tau_est_1,joint_tau_est_2,joint_tau_est_3,joint_tau_est_4,joint_tau_est_5,joint_tau_est_6,joint_tau_est_7,joint_tau_est_8,joint_tau_est_9,joint_tau_est_10,joint_tau_est_11,joint_tau_est_12,joint_tau_est_13,joint_tau_est_14,joint_tau_est_15,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_12,joint_pos_target_13,joint_pos_target_14,joint_vel_3,joint_vel_7,joint_vel_11,joint_vel_15,joint_vel_target_3,joint_vel_target_7,joint_vel_target_11,joint_vel_target_15,
-30.3592,-4.19101,21.9957,-0.27,37.1528,-4.84926,29.9719,0,-35.8285,-6.2661,23.0965,-0.495,24.6342,-3.98409,17.3167,-0.72,-29.31,-2.97,20.85,-0.22626,35.97,-3.87,28.74,0,-34.71,-5.16,22.17,-0.40224,23.67,-2.94,16.44,-0.60336,0.072,-0.4523,0.5107,-0.0842,-0.4519,0.4974,0.0833,-0.4503,0.5087,-0.0582,-0.448,0.5183,0.0213264,-0.461085,0.547734,-0.0222787,-0.462607,0.548028,0.0234358,-0.462919,0.548019,-0.017143,-0.457115,0.547761,0.06,0,0.11,0.16,0,0,0,0,
-30.883,-3.66806,21.7922,0,37.6786,-4.47002,30.2386,0.09,-36.6484,-5.59134,23.8735,-0.45,25.002,-3.90993,18.7474,-0.675,-29.85,-2.67,20.82,-0,36.51,-3.39,28.89,0.07542,-35.43,-4.5,22.77,-0.46509,24.15,-2.7,17.7,-0.61593,0.0716,-0.4603,0.5133,-0.0839,-0.4604,0.5001,0.0832,-0.4589,0.5107,-0.058,-0.4566,0.5193,0.0201284,-0.468888,0.55067,-0.0210273,-0.470325,0.550948,0.0221194,-0.470619,0.550939,-0.01618,-0.465142,0.550696,-0,-0.02,0.1,0.15,0,0,0,0,
-31.1518,-3.22009,21.8588,0,38.4145,-3.91073,30.1453,0,-37.3183,-5.20158,24.0655,-0.225,25.2348,-3.58077,19.1731,-0.495,-30.18,-2.1,20.88,-0.01257,37.14,-2.94,28.98,0,-36.03,-4.08,22.92,-0.11313,24.42,-2.49,18.24,-0.42738,0.071,-0.469,0.5165,-0.0838,-0.4689,0.5028,0.083,-0.4674,0.5133,-0.0575,-0.4648,0.521,0.0189304,-0.476692,0.553606,-0.0197758,-0.478043,0.553867,0.0208029,-0.478319,0.553859,-0.015217,-0.473168,0.55363,-0,0,0.05,0.11,0,0,0,0,
-30.4755,-2.93713,22.5254,0,38.8954,-4.5665,30.8169,0,-37.5832,-4.76683,24.8425,-0.36,25.6176,-3.94158,20.0637,-0.495,-29.52,-1.83,21.51,-0,37.65,-3.3,29.67,0.01257,-36.45,-3.66,23.58,-0.35196,24.72,-2.7,19.02,-0.41481,0.0689,-0.4772,0.5184,-0.0835,-0.4762,0.5046,0.0825,-0.4756,0.515,-0.0571,-0.4726,0.5226,0.0177324,-0.484495,0.556542,-0.0185243,-0.485761,0.556787,0.0194864,-0.48602,0.556779,-0.014254,-0.481194,0.556565,-0,0,0.08,0.11,0,0,0,0,
-31.1943,-2.35418,21.962,0,39.6763,-3.52723,29.6136,0,-37.8781,-4.09206,25.3494,-0.675,26.0154,-3.11744,19.5294,-0.54,-30.12,-1.29,21,0.01257,38.34,-2.55,28.62,0,-36.63,-2.97,24.33,-0.56565,25.08,-2.04,18.63,-0.40224,0.0686,-0.4859,0.5216,-0.0834,-0.4849,0.5087,0.0813,-0.4845,0.5167,-0.0568,-0.4814,0.5256,0.0165344,-0.492299,0.559478,-0.0172728,-0.493479,0.559706,0.0181699,-0.49372,0.559699,-0.013291,-0.489221,0.559499,-0,0,0.15,0.12,0,0,0,0,
-31.4332,-1.81622,21.4435,-0.045,40.3672,-3.64298,30.6003,0,-38.668,-3.01231,24.5064,-0.09,26.5632,-3.13328,20.3451,-0.585,-30.48,-0.84,20.28,-0.01257,39.06,-2.4,29.28,-0.07542,-37.35,-2.16,23.52,-0.1257,25.56,-1.98,19.26,-0.57822,0.0681,-0.4946,0.5263,-0.0833,-0.4934,0.5114,0.0813,-0.4937,0.5205,-0.0566,-0.49,0.5283,0.0153364,-0.500102,0.562414,-0.0160213,-0.501197,0.562625,0.0168534,-0.501421,0.562619,-0.012328,-0.497247,0.562433,0.01,0,0.02,0.13,0,0,0,0,
-31.5969,-1.65326,20.8501,0.225,41.0581,-2.93373,30.147,0,-38.3478,-2.99755,25.6734,-0.225,27.081,-2.35409,20.4108,-0.495,-30.48,-0.72,19.95,0.07542,39.72,-2.04,29.07,0,-37.26,-2.01,24.45,-0.30168,26.07,-1.44,19.5,-0.45252,0.0668,-0.5026,0.5294,-0.0832,-0.5014,0.5141,0.0802,-0.5018,0.5226,-0.0565,-0.4985,0.5303,0.0141384,-0.507905,0.56535,-0.0147698,-0.508914,0.565545,0.0155369,-0.509121,0.565539,-0.011365,-0.505274,0.565368,-0.05,0,0.05,0.11,0,0,0,0,
-32.1507,-1.37028,20.3467,-0.09,41.749,-2.74946,29.1687,0.045,-37.3077,-3.97278,26.6454,-0.18,27.6588,-2.38496,20.0264,-0.225,-31.02,-0.3,19.38,-0.1257,40.41,-1.59,28.14,0.02514,-36.06,-2.73,25.47,-0.20112,26.7,-1.23,19.17,-0.21369,0.0666,-0.5111,0.5337,-0.0831,-0.5098,0.5185,0.0767,-0.5084,0.5236,-0.0565,-0.507,0.5338,0.0129405,-0.515709,0.568286,-0.0135184,-0.516632,0.568464,0.0142205,-0.516821,0.568459,-0.0104021,-0.5133,0.568302,0.02,-0.01,0.04,0.05,0,0,0,0,
-32.6895,-2.40734,20.8183,0,42.1849,-2.71523,29.8853,-0.18,-38.1726,-4.16803,27.1674,-0.315,28.2366,-1.7258,20.0771,-0.18,-31.5,-1.26,19.92,-0,40.89,-1.62,28.89,-0.10056,-36.96,-3.12,25.98,-0.28911,27.33,-0.87,19.11,-0.15084,0.0663,-0.5177,0.5357,-0.0828,-0.5178,0.5206,0.0766,-0.5154,0.5255,-0.0565,-0.5156,0.5371,0.0117425,-0.523512,0.571222,-0.0122669,-0.52435,0.571384,0.012904,-0.524522,0.571379,-0.00943907,-0.521326,0.571237,-0,0.04,0.07,0.04,0,0,0,0,
-33.2133,-2.04936,20.1348,0,42.9508,-2.92096,30.152,0,-38.7975,-3.43326,26.3094,-0.135,28.8144,-2.38663,20.8928,0,-32.04,-0.93,19.23,-0.03771,41.64,-1.68,29.1,0,-37.47,-2.49,25.29,-0.13827,27.72,-1.29,19.92,0,0.0659,-0.5258,0.5394,-0.0826,-0.5254,0.523,0.0764,-0.5238,0.5294,-0.0565,-0.5232,0.5389,0.0105445,-0.531316,0.574158,-0.0110154,-0.532068,0.574303,0.0115875,-0.532222,0.574299,-0.00847608,-0.529353,0.574171,-0,0,0.03,0,0,0,0,0,
-33.4071,-1.94641,20.6664,0,43.5966,-2.40668,29.8786,-0.18,-39.4374,-3.91351,27.4763,-0.27,29.3322,-1.78749,19.8485,-0.27,-32.37,-0.78,19.56,-0,42.27,-1.14,28.5,-0.03771,-38.16,-2.58,26.13,-0.20112,28.29,-0.69,19.11,-0.17598,0.0654,-0.534,0.5422,-0.0825,-0.5339,0.5269,0.076,-0.5316,0.5312,-0.0564,-0.532,0.5426,0.00934651,-0.539119,0.577094,-0.0097639,-0.539786,0.577223,0.010271,-0.539923,0.577219,-0.0075131,-0.537379,0.577106,-0,0.04,0.06,0.06,0,0,0,0,
-31.4559,-2.11344,20.688,0,44.2725,-3.12244,30.0553,-0.045,-40.0623,-3.56875,27.2633,-0.135,29.9099,-2.32832,19.5241,-0.18,-30.75,-1.08,19.83,-0.01257,42.87,-1.92,29.04,0.01257,-38.73,-2.58,26.1,-0.15084,28.8,-1.32,18.51,-0.13827,0.062,-0.5413,0.5445,-0.0823,-0.5405,0.529,0.0758,-0.5392,0.5338,-0.0564,-0.5392,0.5469,0.00814852,-0.546922,0.58003,-0.00851242,-0.547504,0.580142,0.00895453,-0.547623,0.580139,-0.00655011,-0.545406,0.58004,-0,0.01,0.03,0.04,0,0,0,0,
-32.4297,-1.69548,20.4396,0,45.0834,-2.99816,29.467,-0.045,-40.7322,-2.50401,26.1803,-0.135,30.1578,-2.59916,20.4148,-0.135,-31.32,-0.6,19.5,-0.01257,43.65,-1.89,28.47,-0.02514,-39.36,-1.5,25.17,-0.08799,29.19,-1.53,19.35,-0.11313,0.061,-0.5495,0.5477,-0.0824,-0.5479,0.5323,0.0756,-0.5483,0.5383,-0.0560001,-0.5467,0.5485,0.00695054,-0.554726,0.582966,-0.00726093,-0.555222,0.583062,0.00763805,-0.555323,0.583059,-0.00558712,-0.553432,0.582975,-0,0.01,0.03,0.03,0,0,0,0,
-33.0285,-1.71255,21.3612,-0.18,45.6243,-2.55891,29.2237,-0.405,-41.567,-2.92425,27.1523,0,28.9805,-3.06498,20.0005,-0.225,-31.86,-0.6,20.25,-0.06285,44.22,-1.41,28.02,-0.28911,-40.23,-1.83,25.95,-0.06285,28.05,-2.04,19.11,-0.16341,0.0608,-0.5575,0.55,-0.0822,-0.5565,0.5366,0.0756,-0.5562,0.5402,-0.0536,-0.5541,0.5516,0.00575255,-0.562529,0.585902,-0.00600945,-0.56294,0.585981,0.00632157,-0.563024,0.585979,-0.00462413,-0.561458,0.585909,0.04,0.09,-0,0.05,0,0,0,0,
-32.9673,-2.19458,21.3527,-0.09,46.0602,-2.23966,28.1104,-0.09,-42.3569,-2.50447,26.4742,-0.135,29.2583,-2.63081,19.0462,-0.225,-31.98,-0.93,20.49,-0.02514,44.61,-1.29,27.24,-0.03771,-40.92,-1.47,25.56,-0.07542,28.26,-1.62,18.18,-0.17598,0.0598,-0.5648,0.5522,-0.0816,-0.5643,0.5404,0.0756,-0.564,0.5435,-0.0525,-0.5624,0.5559,0.00455457,-0.570333,0.588838,-0.00475797,-0.570658,0.588901,0.00500508,-0.570724,0.588899,-0.00366114,-0.569485,0.588844,0.02,0.02,0.03,0.05,0,0,0,0,
-33.3861,-1.47661,20.3543,0,46.7961,-2.4304,29.1571,-0.27,-43.1018,-2.00971,26.6812,-0.09,29.4011,-3.20168,20.3269,-0.315,-32.22,-0.33,19.56,-0.02514,45.3,-1.08,27.81,-0.17598,-41.73,-0.9,25.38,-0.03771,28.44,-2.07,19.32,-0.30168,0.059,-0.5735,0.5562,-0.0815,-0.5726,0.543,0.0756,-0.5729,0.5469,-0.0516999,-0.57,0.5576,0.00335658,-0.578136,0.591774,-0.00350648,-0.578376,0.59182,0.0036886,-0.578425,0.591819,-0.00269816,-0.577511,0.591778,-0,0.06,0.02,0.07,0,0,0,0,
-34.0448,-1.67364,20.9909,-0.225,46.152,-2.09613,29.5437,-0.27,-43.8767,-2.68496,27.6232,-0.045,29.8139,-2.85752,20.2725,-0.585,-32.91,-0.33,19.95,-0.13827,44.76,-1.05,28.44,-0.1257,-42.45,-1.5,26.37,-0.03771,28.83,-1.77,19.41,-0.51537,0.0589,-0.5815,0.5592,-0.0797,-0.5802,0.5446,0.0755,-0.5797,0.5484,-0.0515,-0.5783,0.5598,0.0021586,-0.585939,0.59471,-0.002255,-0.586093,0.59474,0.00237212,-0.586125,0.594739,-0.00173517,-0.585538,0.594713,0.05,0.06,0.01,0.13,0,0,0,0,
-34.7636,-1.57071,20.3975,-0.27,43.5729,-1.83687,29.9754,-0.225,-44.6666,-3.09021,28.1152,-0.495,29.8067,-2.51336,20.3232,-0.495,-33.6,-0.42,19.59,-0.08799,42.57,-0.81,28.8,-0.16341,-43.23,-1.95,26.85,-0.36453,28.92,-1.47,19.53,-0.47766,0.0589,-0.5891,0.5623,-0.0749,-0.5885,0.5471,0.0755,-0.5868,0.5505,-0.0506,-0.5869,0.5625,0.000960616,-0.593743,0.597646,-0.00100351,-0.593811,0.597659,0.00105563,-0.593825,0.597659,-0.000772181,-0.593564,0.597647,0.06,0.05,0.11,0.11,0,0,0,0,
-35.385,-0.285028,19.995,-0.225,44.82,-7.82311e-05,29.01,0,-45.24,-1.81498,27.36,-0.405,30.36,-0.164961,19.47,-0.585,-34.26,-0.09,19.38,-0.11313,43.47,-0.3,28.29,0,-43.98,-1.65,26.64,-0.30168,29.4,-0.3,18.96,-0.54051,0.0589,-0.5972,0.566,-0.0747,-0.5967,0.5506,0.0754,-0.5948,0.5535,-0.0506,-0.5968,0.5665,0,-0.6,0.6,0,-0.6,0.6,0,-0.6,0.6,0,-0.6,0.6,0.05,0,0.09,0.13,0,0,0,0,
-1.7331,0.948887,1.1808,0,1.38001,0.853777,1.5498,0,-1.29298,0.849597,1.0611,0,1.7214,0.861297,1.5201,0,-0.99,0.45,0.63,-0,0.78,0.39,0.81,0,-0.72,0.12,0.6,-0,0.96,0.27,0.75,0.01257,0.6824,-0.9512,0.0319,-0.6844,-0.9544,0.0136,0.7751,-0.8832,0.1615,-0.6785,-0.9021,0.0134,0.679286,-0.949543,0.034243,-0.681575,-0.952827,0.016333,0.77212,-0.881784,0.163494,-0.675406,-0.90059,0.0162335,-0,0,-0,0,0,0,0,0,
-2.52121,0.982788,1.04161,0,1.28998,1.31758,1.9296,0,-2.556,1.36919,1.0572,0.045,2.01779,0.762609,2.2002,0,-1.77,0.6,0.51,0.01257,0.75,0.93,1.32,0,-1.8,1.08,0.75,0.01257,1.29,0.42,1.47,0.01257,0.6803,-0.9498,0.0349,-0.6812,-0.9534,0.0156,0.7728,-0.8828,0.1631,-0.6759,-0.9008,0.0152,0.675873,-0.947787,0.037086,-0.67815,-0.951054,0.019266,0.76824,-0.880368,0.165687,-0.672012,-0.899079,0.019167,-0,0,-0.01,0,0,0,0,0,
-4.4193,1.69168,2.6124,0.045,3.65998,1.00138,2.1444,0,-4.554,1.78382,-0.131692,0,3.5442,1.6089,1.5153,0,-3.57,1.32,2.01,0.05028,2.88,0.87,1.8,0,-3.72,1.26,-0.12,0.01257,2.82,1.2,1.17,0,0.6799,-0.949,0.0355,-0.6809,-0.952,0.0175,0.7721,-0.882,0.1669,-0.6749,-0.9004,0.0183,0.672459,-0.94603,0.039929,-0.674725,-0.949281,0.022199,0.76436,-0.878952,0.167881,-0.668618,-0.897569,0.0221005,-0.01,0,-0,0,0,0,0,0,
-5.88242,2.38559,3.5982,0.135,5.19001,1.57017,3.7092,0,-5.68197,2.43841,1.31941,0.045,5.40061,2.06518,2.7504,0,-5.04,1.98,3.12,0.06285,4.44,1.2,3,0,-4.89,1.95,0.84,-0,4.56,1.62,2.16,0.01257,0.679,-0.9484,0.0364,-0.6801,-0.9505,0.0188,0.7704,-0.8816,0.1678,-0.6743,-0.8995,0.0203,0.669046,-0.944274,0.042772,-0.6713,-0.947508,0.025132,0.76048,-0.877536,0.170074,-0.665224,-0.896058,0.025034,-0.03,0,-0.01,0,0,0,0,0,
-7.6305,2.76446,5.13901,0.225,6.83998,1.89898,5.184,0.18,-7.27498,2.64301,2.3805,0,6.597,2.8665,4.0155,0,-6.75,2.43,4.56,0.1257,5.94,1.5,4.44,0.13827,-6.45,2.37,1.86,-0,5.79,2.49,3.24,0,0.6785,-0.9475,0.0369,-0.6795,-0.9492,0.0192,0.7691,-0.8809,0.1683,-0.6732,-0.8994,0.0212,0.665632,-0.942517,0.045615,-0.667875,-0.945735,0.028065,0.7566,-0.87612,0.172268,-0.66183,-0.894548,0.0279675,-0.05,-0.04,-0,0,0,0,0,0,
-9.12363,3.09842,6.54481,0.405,8.35502,2.5128,6.4938,0.135,-8.53802,3.31261,3.6366,0.09,7.97342,3.5478,5.3256,0,-8.16,2.73,5.85,0.28911,7.59,2.01,5.73,0.05028,-7.71,2.82,3.06,0.01257,7.11,3.15,4.65,0,0.6775,-0.9463,0.0374,-0.6786,-0.9483,0.0201,0.7674,-0.8803,0.1684,-0.6721,-0.8991,0.0218,0.662219,-0.940761,0.048458,-0.66445,-0.943962,0.030998,0.75272,-0.874704,0.174461,-0.658436,-0.893037,0.030901,-0.09,-0.03,-0.02,0,0,0,0,0,
-10.7067,3.80728,8.01061,0.27,10.215,3.27658,7.3386,0.135,-10.686,3.71219,4.7877,0.09,9.4398,4.03407,6.8307,0.09,-9.72,3.36,7.32,0.22626,9.36,2.79,6.72,0.05028,-9.66,3.3,4.26,0.05028,8.55,3.57,6,0.05028,0.6768,-0.9455,0.0378,-0.6782,-0.9478,0.0211,0.7668,-0.8797,0.1686,-0.671,-0.8984,0.0223,0.658806,-0.939004,0.051301,-0.661025,-0.942189,0.033931,0.74884,-0.873288,0.176655,-0.655042,-0.891527,0.0338345,-0.06,-0.03,-0.02,-0.02,0,0,0,0,
-12.2598,4.20117,9.58141,0.27,11.85,3.71036,8.9484,0.225,-12.279,4.35178,5.9838,0.18,10.8462,4.85038,8.3958,0,-11.22,3.81,8.79,0.2514,10.92,3.27,8.16,0.13827,-11.25,3.87,5.37,0.1257,9.9,4.32,7.47,0,0.6759,-0.9444,0.0381,-0.6775,-0.9469,0.0218,0.7658,-0.8792,0.1688,-0.6701,-0.8981,0.0227,0.655392,-0.937248,0.054144,-0.6576,-0.940416,0.036864,0.74496,-0.871872,0.178848,-0.651648,-0.890016,0.036768,-0.06,-0.05,-0.04,0,0,0,0,0,
-13.9179,4.85009,11.0022,0.225,13.65,4.33916,10.3332,0.135,-14.487,4.91641,6.8949,0.135,12.2526,5.48669,9.97589,0,-12.84,4.41,10.23,0.15084,12.6,3.87,9.51,0.07542,-13.35,4.47,6.33,0.10056,11.22,5.04,9.09,0.01257,0.6754,-0.9438,0.0385,-0.677,-0.9461,0.0225,0.7653,-0.8788,0.1694,-0.6689,-0.8978,0.023,0.651979,-0.935491,0.056987,-0.654175,-0.938643,0.039797,0.74108,-0.870456,0.181041,-0.648254,-0.888506,0.0397015,-0.05,-0.03,-0.03,0,0,0,0,0,
-15.606,5.40897,12.258,0.18,15.06,4.86297,11.973,0.315,-16.185,5.49599,8.181,0.045,13.734,5.59799,11.451,0.09,-14.52,4.92,11.37,0.13827,14.1,4.35,11.04,0.2514,-15.09,4.95,7.5,0.03771,12.63,5.16,10.53,0.06285,0.6748,-0.9429,0.0394,-0.676,-0.9452,0.0227,0.7644,-0.8782,0.1696,-0.6679,-0.8967,0.0234,0.648565,-0.933735,0.05983,-0.65075,-0.93687,0.04273,0.7372,-0.86904,0.183235,-0.64486,-0.886995,0.042635,-0.04,-0.07,-0.01,-0.02,0,0,0,0,
-16.8291,5.60789,13.6788,0.45,16.98,5.26677,13.5978,0.27,-18.108,6.18061,9.3321,0,15.5904,5.91931,12.7011,0.225,-15.72,5.19,12.75,0.28911,15.87,4.8,12.57,0.23883,-17.01,5.67,8.64,-0,14.46,5.46,11.76,0.15084,0.6735,-0.9417,0.0398,-0.6757,-0.9441,0.023,0.7638,-0.878,0.1698,-0.6676,-0.8955,0.0241,0.645152,-0.931978,0.062673,-0.647325,-0.935097,0.045663,0.73332,-0.867624,0.185428,-0.641466,-0.885485,0.0455685,-0.1,-0.06,-0,-0.05,0,0,0,0,
-18.2922,5.80679,15.0846,0.45,18.525,5.65555,14.6826,0.45,-19.431,6.91019,10.5882,-0.045,16.8468,6.8556,14.3562,0,-17.16,5.34,14.16,0.3771,17.52,5.22,13.8,0.30168,-18.27,6.36,9.87,-0,15.66,6.27,13.38,0,0.6726,-0.9402,0.0403,-0.675,-0.9432,0.0239,0.7622,-0.8778,0.1699,-0.6663,-0.8954,0.0245,0.641738,-0.930222,0.065516,-0.6439,-0.933324,0.048596,0.72944,-0.866208,0.187622,-0.638072,-0.883974,0.048502,-0.1,-0.1,0.01,0,0,0,0,0,
-19.5153,6.47067,16.4904,0.225,20.385,5.92435,16.5174,0.495,-20.3039,7.2648,11.8893,0.045,18.6432,7.55188,15.7713,0,-18.42,5.91,15.48,0.17598,19.32,5.43,15.39,0.36453,-19.26,6.81,11.16,0.02514,17.46,7.08,14.76,0.02514,0.6713,-0.9394,0.0408,-0.6746,-0.9418,0.024,0.7603,-0.8772,0.17,-0.6659,-0.8952,0.025,0.638325,-0.928465,0.068359,-0.640475,-0.931551,0.051529,0.72556,-0.864792,0.189815,-0.634678,-0.882464,0.0514355,-0.05,-0.11,-0.01,0,0,0,0,0,
-21.0234,6.99956,17.2812,0.09,21.27,6.26817,17.8872,0.27,-22.0919,7.6044,13.1454,0.315,20.0046,8.21817,17.2314,0.09,-19.8,6.45,16.5,0.06285,20.34,5.82,16.83,0.18855,-20.7,7.05,12.39,0.20112,18.87,7.74,16.17,0.03771,0.6701,-0.9386,0.0418,-0.6734,-0.9406,0.0245,0.7585,-0.8762,0.1701,-0.665,-0.8948,0.0255,0.634911,-0.926709,0.071202,-0.63705,-0.929778,0.054462,0.72168,-0.863376,0.192009,-0.631284,-0.880953,0.054369,-0.02,-0.06,-0.07,-0.02,0,0,0,0,
-22.1715,7.61848,18.342,0.135,20.85,6.46198,19.062,0.495,-24.315,7.41902,14.4615,0.09,20.871,8.71951,18.6465,0.225,-21.03,7.08,17.37,0.05028,19.89,5.97,18,0.42738,-22.98,6.96,13.68,0.10056,19.74,8.19,17.64,0.20112,0.6689,-0.9378,0.0431,-0.6695,-0.9393,0.0254,0.7584,-0.8747,0.1701,-0.6632,-0.8942,0.026,0.631497,-0.924952,0.074045,-0.633625,-0.928005,0.057395,0.7178,-0.86196,0.194202,-0.62789,-0.879443,0.0573025,-0.03,-0.11,-0.02,-0.05,0,0,0,0,
-21.0996,8.41739,18.8478,0.135,20.7,7.03079,18.9918,0.45,-26.013,7.84862,15.7776,0.045,22.6974,8.98081,20.0466,0.135,-20.28,7.83,17.82,0.06285,19.89,6.39,18.09,0.40224,-24.66,7.23,14.91,0.03771,21.39,8.46,18.96,0.08799,0.6649,-0.9373,0.0451,-0.6659,-0.9381,0.0277,0.7575,-0.8737,0.1701,-0.6624,-0.8932,0.0266,0.628084,-0.923196,0.076888,-0.6302,-0.926232,0.060328,0.71392,-0.860544,0.196396,-0.624496,-0.877932,0.060236,-0.03,-0.1,-0.01,-0.03,0,0,0,0,
-20.5977,9.11126,18.9936,0.45,19.215,7.67459,19.2066,0.315,-28.251,8.3532,16.8687,0.135,23.8338,9.7821,21.2367,-0.045,-19.65,8.52,18.27,0.35196,18.51,7.08,18.33,0.21369,-26.79,7.83,16.08,0.06285,22.65,9.15,20.01,-0.01257,0.6602,-0.9367,0.0471,-0.6603,-0.9374,0.0305,0.7572,-0.8732,0.1704,-0.6612,-0.8928,0.0277,0.62467,-0.921439,0.079731,-0.626775,-0.924459,0.063261,0.71004,-0.859128,0.19859,-0.621102,-0.876422,0.0631695,-0.1,-0.07,-0.03,0.01,0,0,0,0,
-19.1658,10.1502,18.2844,0.405,19.065,8.64839,18.5364,0.27,-29.814,9.06783,18.0048,0.27,26.1402,9.86343,22.4418,0.225,-18.24,9.45,17.46,0.23883,18.12,7.92,17.79,0.21369,-28.29,8.46,17.19,0.1257,24.72,9.45,21.3,0.15084,0.6544,-0.9366,0.0512,-0.6564,-0.9371,0.0341,0.756,-0.8729,0.1707,-0.6612,-0.8921,0.0284,0.621257,-0.919683,0.082574,-0.62335,-0.922686,0.066194,0.70616,-0.857712,0.200783,-0.617708,-0.874911,0.066103,-0.09,-0.06,-0.06,-0.05,0,0,0,0,
-19.5339,10.5741,19.1952,0.27,17.55,9.5472,17.9412,0.18,-31.917,9.73743,19.3659,0,28.1316,9.79473,22.9419,0.225,-18.69,10.08,18.36,0.21369,16.71,8.85,17.01,0.13827,-30.42,9.12,18.45,-0,26.7,9.36,21.93,0.21369,0.6516,-0.936,0.0529,-0.6503,-0.9369,0.0384,0.7557,-0.8726,0.1707,-0.6612,-0.8904,0.0302,0.617843,-0.917926,0.085417,-0.619925,-0.920913,0.069127,0.70228,-0.856296,0.202977,-0.614314,-0.873401,0.0690365,-0.06,-0.04,-0,-0.05,0,0,0,0,
-19.152,10.788,20.976,0.54,17.79,9.561,17.721,0.315,-33.6,10.467,20.622,0,30.168,9.29102,24.582,0.495,-18.27,10.23,19.86,0.47766,16.92,9,16.83,0.31425,-32.01,9.87,19.68,-0,28.71,8.88,23.31,0.40224,0.6474,-0.9346,0.0533,-0.6472,-0.9356,0.0414,0.7544,-0.8724,0.1708,-0.6612,-0.8882,0.031,0.61443,-0.91617,0.08826,-0.6165,-0.91914,0.07206,0.6984,-0.85488,0.20517,-0.61092,-0.87189,0.07197,-0.12,-0.07,-0,-0.11,0,0,0,0,
-19.9101,10.4919,22.4568,0.495,19.14,9.64977,17.2758,0,-35.463,11.1366,21.8931,-0.045,32.0394,8.4423,26.0571,0.09,-18.84,10.02,21.39,0.3771,18.06,9.06,16.44,-0.01257,-33.99,10.5,20.97,-0.01257,30.57,8.07,24.9,0.05028,0.6448,-0.9325,0.0536,-0.6452,-0.9339,0.0453,0.754,-0.8721,0.1708,-0.661,-0.8852,0.0314,0.611016,-0.914413,0.091103,-0.613075,-0.917367,0.074993,0.69452,-0.853464,0.207364,-0.607526,-0.87038,0.0749035,-0.11,0,0.01,-0.02,0,0,0,0,
-18.9132,10.0008,23.9826,0.27,20.22,9.51358,18.6906,0.225,-34.926,11.2962,23.3142,-0.045,34.1658,8.32861,27.5772,0,-18.09,9.57,22.89,0.30168,19.11,8.88,17.58,0.13827,-33.57,10.68,22.26,-0.01257,32.64,7.83,26.28,0,0.6407,-0.93,0.0539,-0.6438,-0.9319,0.0467,0.7499,-0.8711,0.1707,-0.661,-0.8832,0.0318,0.607603,-0.912657,0.0939461,-0.60965,-0.915594,0.077926,0.69064,-0.852048,0.209557,-0.604132,-0.868869,0.077837,-0.06,-0.05,0.01,0,0,0,0,0,
-20.0613,10.1247,25.1484,0,21.93,9.06239,19.3254,0.27,-37.449,11.6508,24.5103,-0.405,36.0072,7.88494,29.1573,0,-18.81,9.66,24.18,0.01257,20.76,8.58,18.33,0.18855,-35.82,11.07,23.52,-0.28911,34.47,7.44,27.87,-0.01257,0.6377,-0.9283,0.0545,-0.643,-0.9296,0.0482,0.7494,-0.8705,0.1709,-0.6609,-0.8811,0.0321,0.604189,-0.9109,0.0967891,-0.606225,-0.913821,0.0808591,0.68676,-0.850632,0.211751,-0.600738,-0.867359,0.0807705,-0,-0.06,0.09,0,0,0,0,0,
-21.5094,10.3386,24.6042,-0.09,22.17,9.33119,20.3952,0,-39.672,11.3904,25.7214,-0.18,37.6836,7.89123,30.7374,0,-20.37,9.75,23.67,-0.07542,21.12,8.67,19.35,0.01257,-37.92,10.92,24.66,-0.1257,36.03,7.35,29.31,-0.01257,0.637,-0.9266,0.0575,-0.6408,-0.9279,0.0495,0.749,-0.8688,0.171,-0.6603,-0.8793,0.0324,0.600776,-0.909144,0.0996321,-0.6028,-0.912048,0.0837921,0.68288,-0.849216,0.213944,-0.597344,-0.865848,0.083704,0.02,0,0.04,0,0,0,0,0,
