joint_tau_cal_0,joint_tau_cal_1,joint_tau_cal_2,joint_tau_cal_3,joint_tau_cal_4,joint_tau_cal_5,joint_tau_cal_6,joint_tau_cal_7,joint_tau_cal_8,joint_tau_cal_9,joint_tau_cal_10,joint_tau_cal_11,joint_tau_cal_12,joint_tau_cal_13,joint_tau_cal_14,joint_tau_cal_15,joint_tau_est_0,joint_tau_est_1,joint_tau_est_2,joint_tau_est_3,joint_tau_est_4,joint_tau_est_5,joint_tau_est_6,joint_tau_est_7,joint_tau_est_8,joint_tau_est_9,joint_tau_est_10,joint_tau_est_11,joint_tau_est_12,joint_tau_est_13,joint_tau_est_14,joint_tau_est_15,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_12,joint_pos_target_13,joint_pos_target_14,joint_vel_3,joint_vel_7,joint_vel_11,joint_vel_15,joint_vel_target_3,joint_vel_target_7,joint_vel_target_11,joint_vel_target_15,
-9.99214,6.4056,28.8007,-0.115289,11.702,3.03616,29.5522,-0.998045,0.846627,-5.0601,-32.1687,0.14576,-2.94844,-3.06919,-28.8558,0.235597,-9.97565,6.42524,28.6645,-0.113399,11.5806,3.07054,29.4257,-1.00463,0.956911,-5.02512,-32.0664,0.164086,-3.03541,-3.09199,-28.9312,0.223808,0.0164118,0.790218,-1.5977,0.0211688,0.797162,-1.58572,0.0164326,-0.8059,1.59497,0.0211176,-0.815434,1.5831,-0.0666357,0.842831,-1.35756,0.118903,0.822941,-1.33947,0.0237291,-0.8485,1.32719,-0.00322355,-0.840877,1.34276,0.0109654,-0.152509,-0.0518548,-0.116393,-0.104324,-1.15055,0.0939051,0.119204,
-10.0608,6.50285,28.7208,-0.129465,11.6463,3.02172,29.6107,-0.999771,0.875863,-4.80595,-32.084,0.0995379,-2.94449,-3.16247,-28.8954,0.240021,-10.0065,6.43378,28.7962,-0.126622,11.6878,3.02115,29.5525,-1.00357,0.833923,-5.01289,-32.1903,0.111752,-2.96096,-3.08354,-28.8598,0.240144,0.016483,0.790026,-1.59771,0.0212399,0.797294,-1.58572,0.0165012,-0.806073,1.59508,0.0211871,-0.815385,1.58314,-0.0670882,0.843385,-1.3582,0.118559,0.822955,-1.33899,0.0240589,-0.846666,1.32777,-0.00309136,-0.841523,1.34246,0.0247211,-0.146616,-0.00586175,-0.121193,-0.104743,-1.14639,0.0936762,0.118828,
-10.1102,6.51878,28.6457,-0.132608,11.6325,2.94689,29.6326,-0.99872,0.919773,-4.67374,-32.0144,0.108905,-2.95213,-3.21167,-28.8819,0.236667,-10.0736,6.52257,28.712,-0.130317,11.6338,3.00391,29.6098,-1.00318,0.863284,-4.72308,-32.2142,0.104455,-2.95518,-3.17554,-28.9001,0.242107,0.0165579,0.789839,-1.59769,0.0213143,0.797422,-1.58573,0.0165702,-0.806273,1.59519,0.0212561,-0.815325,1.58316,-0.067399,0.843337,-1.35876,0.118541,0.822487,-1.33881,0.0245258,-0.845955,1.32877,-0.00307207,-0.841816,1.34262,0.0275606,-0.143029,-0.0157985,-0.123429,-0.105047,-1.14175,0.0931063,0.113238,
-10.1869,6.47408,28.4678,-0.138084,11.5794,2.80243,29.5527,-1.00753,1.08552,-4.70963,-31.8482,0.0951549,-3.04002,-3.35801,-28.928,0.207415,-10.1238,6.53782,28.6317,-0.134474,11.6186,2.92913,29.6319,-1.00358,0.910479,-4.6159,-32.0927,0.0925147,-2.96246,-3.22921,-28.8881,0.238915,0.0166382,0.789655,-1.59766,0.021394,0.797556,-1.58573,0.0166406,-0.806469,1.59528,0.0213266,-0.81524,1.5832,-0.0679177,0.842822,-1.36019,0.118219,0.821437,-1.33946,0.0260022,-0.84674,1.33087,-0.00370738,-0.842887,1.34229,0.0318119,-0.137941,-0.00461526,-0.12584,-0.106272,-1.14547,0.0905396,0.0815752,
-10.1929,6.57058,28.7214,-0.147671,11.6147,2.93341,29.6806,-0.988856,0.91173,-4.52808,-32.0737,0.0801129,-2.92934,-3.28583,-28.8528,0.255725,-10.2036,6.49203,28.46,-0.139729,11.5623,2.78722,29.555,-1.01528,1.07524,-4.69318,-31.8193,0.0666633,-3.05359,-3.3752,-28.9336,0.209818,0.0167307,0.789483,-1.59763,0.0214857,0.797691,-1.58574,0.0167216,-0.806662,1.59535,0.0214069,-0.815145,1.58324,-0.0677955,0.843852,-1.35871,0.118684,0.822659,-1.33842,0.0246965,-0.845478,1.32902,-0.00263621,-0.842139,1.34297,0.0426032,-0.129741,0.0138189,-0.128505,-0.105067,-1.1186,0.0939317,0.12722,
-10.2471,6.60284,28.5864,-0.123278,11.5613,2.82654,29.7179,-1.00488,0.926587,-4.45612,-32.0579,0.0776185,-2.93132,-3.4055,-28.9955,0.242343,-10.2029,6.5948,28.6704,-0.128904,11.6046,2.91029,29.6828,-0.99284,0.908355,-4.52343,-32.0549,0.0693471,-2.93494,-3.30516,-28.8618,0.25586,0.0168375,0.789317,-1.59758,0.0215912,0.79784,-1.58574,0.016814,-0.806867,1.59544,0.0214995,-0.815032,1.58329,-0.0681644,0.843773,-1.3591,0.118322,0.821968,-1.33811,0.0248828,-0.844991,1.32921,-0.00259513,-0.84297,1.34189,0.0172872,-0.125766,0.014936,-0.128657,-0.105991,-1.13064,0.0925544,0.113686,
-10.2848,6.53925,28.5444,-0.114668,11.608,2.69101,29.7547,-1.01355,0.915556,-4.52285,-32.0507,0.0789743,-2.88988,-3.49367,-29.1067,0.229035,-10.251,6.62579,28.5478,-0.115375,11.5572,2.80495,29.7176,-1.00856,0.927404,-4.46271,-32.01,0.0694951,-2.93354,-3.42302,-29.0033,0.24165,0.0169285,0.789163,-1.59749,0.021681,0.798001,-1.58575,0.0168918,-0.80704,1.59551,0.0215767,-0.814914,1.58335,-0.068438,0.842998,-1.35903,0.118751,0.821028,-1.3378,0.0248181,-0.845496,1.32913,-0.00221726,-0.84355,1.34104,0.00838429,-0.122036,0.0127818,-0.127996,-0.106284,-1.13559,0.0917561,0.101039,
-10.376,6.51183,28.4121,-0.122639,11.5592,2.62,29.7499,-1.01436,1.00538,-4.58757,-31.735,0.0605705,-2.90566,-3.67235,-29.249,0.213943,-10.2947,6.56259,28.5223,-0.11985,11.5986,2.67671,29.7517,-1.02086,0.904928,-4.55655,-31.9792,0.0714822,-2.89948,-3.5155,-29.1115,0.228277,0.0170258,0.788989,-1.59736,0.0217771,0.798162,-1.58575,0.0169752,-0.807165,1.59556,0.0216594,-0.814767,1.58342,-0.069117,0.84256,-1.35996,0.118422,0.820566,-1.33782,0.0256336,-0.845617,1.33084,-0.002275,-0.84484,1.33989,0.0156938,-0.114216,0.0304757,-0.127075,-0.106945,-1.12858,0.0910462,0.0868678,
-10.4232,6.62619,28.2115,-0.127192,11.458,2.54304,29.6129,-1.02464,1.13987,-4.63892,-31.5474,0.0701221,-3.0029,-3.73218,-29.2661,0.196443,-10.3872,6.52473,28.4017,-0.123767,11.5481,2.60836,29.7554,-1.02644,0.989549,-4.52982,-31.8481,0.0873598,-2.91969,-3.68983,-29.2517,0.211473,0.0171014,0.788864,-1.59726,0.0218519,0.798298,-1.58577,0.0170431,-0.807256,1.59559,0.0217267,-0.814645,1.58346,-0.0694231,0.843431,-1.36163,0.117666,0.820007,-1.33899,0.0268894,-0.84623,1.33269,-0.00296756,-0.845186,1.33976,0.020025,-0.101518,0.0201965,-0.124316,-0.107167,-1.12616,0.0903186,0.0721262,
-10.4302,6.62879,28.5721,-0.140611,11.5066,2.7069,29.6746,-1.02737,0.990635,-4.5007,-31.6623,0.0523273,-2.946,-3.79512,-29.2064,0.218175,-10.4358,6.59593,28.2615,-0.11799,11.4451,2.54335,29.6058,-1.03922,1.12392,-4.63766,-31.5512,0.0565637,-3.02009,-3.77001,-29.2363,0.189263,0.0171959,0.788739,-1.59718,0.0219457,0.798415,-1.58576,0.0171347,-0.807358,1.5956,0.0218185,-0.814482,1.5835,-0.0693719,0.844218,-1.36012,0.118186,0.821372,-1.33842,0.0257565,-0.845055,1.33146,-0.00235758,-0.845399,1.34,0.0344411,-0.0859543,0.0407078,-0.117629,-0.106169,-1.11332,0.093035,0.100546,
-10.3924,6.7299,28.3668,-0.114104,11.4026,2.72387,29.5732,-1.03393,1.06932,-4.42708,-31.6012,0.0592388,-2.98355,-3.81791,-29.1179,0.223576,-10.4285,6.68234,28.4624,-0.117938,11.5097,2.69704,29.6734,-1.03522,0.993197,-4.50438,-31.6364,0.0584523,-2.94361,-3.84585,-29.1455,0.200156,0.0172748,0.788636,-1.59709,0.0220238,0.798527,-1.58574,0.0172251,-0.807458,1.59561,0.0219097,-0.81431,1.58352,-0.0690951,0.844645,-1.36093,0.117278,0.821611,-1.33926,0.0263708,-0.844501,1.33189,-0.00269562,-0.845482,1.34089,0.00823324,-0.0779361,0.0341766,-0.113658,-0.105871,-1.11186,0.0934154,0.109918,
-10.339,6.53183,28.5844,-0.136307,11.5304,2.49684,29.5421,-1.0553,1.11959,-4.63459,-31.7418,0.0865072,-3.01386,-3.92707,-29.0706,0.190604,-10.3784,6.73213,28.3641,-0.112685,11.4168,2.70463,29.5759,-1.03653,1.07892,-4.43059,-31.6047,0.0704932,-2.96974,-3.81518,-29.1671,0.225507,0.0173171,0.788563,-1.59705,0.0220657,0.798643,-1.58573,0.0172798,-0.807535,1.59564,0.0219631,-0.814142,1.58357,-0.0687685,0.843369,-1.35997,0.118231,0.819885,-1.33953,0.0267312,-0.846523,1.33143,-0.00303542,-0.846391,1.34168,0.0293475,-0.0754225,0.0040704,-0.11444,-0.10696,-1.13072,0.0905776,0.0761646,
-10.434,6.54174,28.4541,-0.115011,11.6214,2.45833,29.6974,-1.07336,1.07289,-4.63075,-31.786,0.096854,-2.93515,-4.12161,-29.4702,0.181308,-10.3338,6.58301,28.492,-0.124185,11.5373,2.48769,29.54,-1.06335,1.11975,-4.60862,-31.7842,0.0926809,-3.01042,-3.94401,-29.0777,0.186437,0.0173271,0.788497,-1.59701,0.0220757,0.798762,-1.58572,0.0173066,-0.807609,1.59568,0.0219895,-0.813979,1.58362,-0.0696272,0.842813,-1.35983,0.118912,0.819639,-1.3382,0.0263415,-0.846703,1.33149,-0.00238013,-0.848215,1.33912,0.00705912,-0.0670124,-0.00743123,-0.124464,-0.107952,-1.14038,0.0894228,0.0568444,
-10.3846,6.63546,28.6763,-0.151505,11.5995,2.59187,29.7442,-1.05902,0.967618,-4.54386,-31.8547,0.0640563,-2.85662,-4.03086,-29.2508,0.199603,-10.4369,6.52962,28.502,-0.129267,11.6181,2.45862,29.6961,-1.0796,1.07587,-4.68272,-31.6491,0.0609699,-2.93337,-4.19552,-29.3357,0.151655,0.0173294,0.788435,-1.59698,0.0220784,0.798837,-1.58571,0.0173216,-0.807657,1.59569,0.022005,-0.813837,1.58361,-0.0692036,0.844083,-1.35926,0.118752,0.820749,-1.3378,0.0254344,-0.845656,1.32993,-0.00174945,-0.846976,1.34012,0.0450035,-0.0605345,0.0286463,-0.100878,-0.106502,-1.11956,0.0927026,0.0987247,
-10.3667,6.56685,28.6899,-0.132531,11.6443,2.4962,29.7637,-1.08089,0.941437,-4.59051,-31.9568,0.0662575,-2.85797,-4.12867,-29.2076,0.176401,-10.3838,6.68455,28.6787,-0.150942,11.6013,2.58563,29.7378,-1.06085,0.966986,-4.55053,-31.8373,0.0750103,-2.85663,-4.06551,-29.1296,0.185474,0.0173303,0.78837,-1.59698,0.022079,0.798919,-1.58569,0.0173377,-0.807727,1.59572,0.0220213,-0.813681,1.58361,-0.0690866,0.843487,-1.35837,0.119094,0.82002,-1.33757,0.0252071,-0.845952,1.32911,-0.0017979,-0.847627,1.34012,0.0251872,-0.0586865,0.0247829,-0.0930838,-0.107344,-1.13957,0.0910404,0.0833167,
-10.363,6.75356,28.3887,-0.131256,11.48,2.55774,29.5518,-1.06917,1.13571,-4.4697,-31.7509,0.0885872,-2.94547,-4.16598,-29.0878,0.173105,-10.3649,6.62203,28.6814,-0.13494,11.648,2.49384,29.7551,-1.08238,0.940925,-4.53708,-32.066,0.104507,-2.86048,-4.16452,-29.1928,0.162765,0.0173191,0.788303,-1.59694,0.0220678,0.79898,-1.58566,0.0173404,-0.807784,1.59577,0.0220239,-0.813557,1.58361,-0.0690976,0.844615,-1.36083,0.117675,0.820555,-1.33927,0.0268082,-0.845096,1.3311,-0.00252887,-0.84764,1.341,0.0243292,-0.0569687,0.00316156,-0.0794785,-0.106926,-1.12614,0.0917487,0.0936261,
-10.3094,6.66432,28.5888,-0.108573,11.636,2.44597,29.6235,-1.07675,1.07106,-4.60326,-31.9278,0.0947445,-2.90809,-4.22407,-28.8767,0.147034,-10.3586,6.74831,28.3786,-0.114648,11.4845,2.5449,29.5544,-1.06881,1.14245,-4.43695,-31.8321,0.112044,-2.93883,-4.18041,-29.0791,0.16545,0.0172937,0.788274,-1.59697,0.0220426,0.799058,-1.58563,0.017328,-0.807825,1.5958,0.0220109,-0.813398,1.58357,-0.0687066,0.843775,-1.35879,0.11892,0.819733,-1.3387,0.0261921,-0.846194,1.32968,-0.00230052,-0.847711,1.3421,0.001052,-0.0573868,-0.00407916,-0.0586128,-0.107521,-1.13413,0.0906654,0.0884216,
-10.321,6.64218,28.5365,-0.105862,11.6151,2.44263,29.6555,-1.08128,1.10221,-4.61814,-31.956,0.0941426,-2.88559,-4.26724,-28.9763,0.156715,-10.3079,6.67741,28.5584,-0.103212,11.6376,2.43829,29.6207,-1.07953,1.07597,-4.56696,-32.0104,0.1115,-2.90418,-4.23518,-28.876,0.142069,0.0172676,0.788257,-1.59697,0.0220167,0.79914,-1.58562,0.0173039,-0.807855,1.59584,0.0219875,-0.813253,1.58353,-0.0688414,0.843474,-1.35899,0.118708,0.819777,-1.33841,0.0263918,-0.846326,1.3295,-0.00216257,-0.8483,1.34191,-0.00227169,-0.0544102,-0.00416199,-0.0675638,-0.108134,-1.13569,0.0899806,0.0891514,
-10.3074,6.62756,28.6235,-0.102162,11.637,2.42484,29.6897,-1.08055,1.06445,-4.63781,-32.0099,0.0816711,-2.8458,-4.24274,-28.9505,0.163859,-10.3208,6.59835,28.6072,-0.107713,11.6158,2.43256,29.6557,-1.08323,1.10475,-4.6127,-31.9627,0.0922674,-2.87883,-4.26496,-29.0016,0.155868,0.0172428,0.788278,-1.59702,0.0219919,0.799222,-1.5856,0.0172734,-0.807882,1.59587,0.0219557,-0.813117,1.58351,-0.0687486,0.843569,-1.35857,0.11887,0.819717,-1.33812,0.0260272,-0.846405,1.32879,-0.00189087,-0.848079,1.34228,-0.00607723,-0.052512,0.0085954,-0.0647517,-0.108239,-1.13307,0.0902665,0.0991078,
-10.34,6.583,28.5693,-0.100687,11.6377,2.37145,29.7032,-1.09163,1.07504,-4.58698,-32.0838,0.106825,-2.84127,-4.29738,-29.0563,0.147527,-10.3066,6.64265,28.5959,-0.0990252,11.638,2.41832,29.6843,-1.08177,1.0646,-4.57833,-32.137,0.106946,-2.84427,-4.25375,-28.9552,0.160581,0.0172235,0.788285,-1.59703,0.0219727,0.799292,-1.58558,0.0172468,-0.807913,1.59592,0.0219281,-0.813006,1.58347,-0.0690308,0.84306,-1.35876,0.118864,0.819326,-1.33796,0.0261169,-0.846416,1.32915,-0.0018469,-0.848763,1.34136,-0.00819375,-0.0511409,-0.0176474,-0.0591843,-0.108881,-1.14277,0.0891779,0.0883423,
-10.3653,6.52974,28.529,-0.122552,11.579,2.30009,29.5697,-1.09442,1.20587,-4.65583,-31.893,0.104399,-2.92093,-4.40035,-29.0273,0.123952,-10.3391,6.5799,28.5877,-0.112763,11.6381,2.36592,29.699,-1.09307,1.07572,-4.57712,-32.0948,0.104212,-2.84264,-4.31297,-29.1155,0.153271,0.0172022,0.788296,-1.59705,0.0219516,0.799358,-1.58556,0.0172179,-0.807941,1.59595,0.0219012,-0.812894,1.58344,-0.0692265,0.843004,-1.35993,0.118389,0.818771,-1.33904,0.0272163,-0.847018,1.33075,-0.00249896,-0.849212,1.34152,0.013265,-0.0495006,-0.0163265,-0.0524108,-0.109287,-1.14392,0.0880722,0.0715412,
-10.3471,6.45481,28.723,-0.106111,11.7312,2.21664,29.6427,-1.10293,1.11621,-4.76192,-32.0567,0.0811069,-2.89586,-4.47685,-28.9097,0.105871,-10.3653,6.56434,28.4488,-0.105802,11.5787,2.29334,29.5681,-1.09709,1.20362,-4.63738,-31.9079,0.0988647,-2.92202,-4.42221,-28.9977,0.116087,0.017188,0.788316,-1.59709,0.0219375,0.799425,-1.58553,0.0171991,-0.807978,1.59599,0.021881,-0.812772,1.58337,-0.0690802,0.842043,-1.35762,0.119654,0.818133,-1.33841,0.0264898,-0.848001,1.32944,-0.00227795,-0.84967,1.34227,-0.00352377,-0.0467235,0.00619397,-0.044592,-0.109634,-1.14965,0.0873008,0.0612791,
-10.3744,6.66261,28.7254,-0.135293,11.6055,2.39071,29.6064,-1.09185,1.10925,-4.53124,-31.9496,0.0739918,-2.88418,-4.482,-28.9313,0.132091,-10.3456,6.46838,28.7417,-0.126532,11.7323,2.21409,29.6363,-1.10804,1.10997,-4.74622,-32.0589,0.0888716,-2.90239,-4.48376,-28.9112,0.10248,0.0171754,0.788303,-1.59712,0.0219252,0.799489,-1.5855,0.0171983,-0.808037,1.59602,0.0218801,-0.812661,1.58333,-0.0693139,0.844007,-1.35842,0.118598,0.819602,-1.33866,0.0264877,-0.845925,1.32971,-0.00212169,-0.849656,1.34209,0.0264368,-0.0411419,0.0158054,-0.0407648,-0.108856,-1.13299,0.0897972,0.0913267,
-10.342,6.54392,28.8504,-0.109877,11.7605,2.20977,29.6953,-1.11138,1.00003,-4.61843,-32.065,0.0777114,-2.84112,-4.50461,-28.9722,0.1055,-10.3628,6.69799,28.6423,-0.11003,11.6166,2.37655,29.6052,-1.09,1.11379,-4.49766,-32.0237,0.0961644,-2.87921,-4.4853,-28.9365,0.125768,0.017153,0.788293,-1.59717,0.0219028,0.79955,-1.58547,0.0171987,-0.808097,1.59605,0.02188,-0.812571,1.5833,-0.0691604,0.842668,-1.3566,0.119776,0.818219,-1.33792,0.0255238,-0.846631,1.32871,-0.00181962,-0.849816,1.34179,0.000558109,-0.0430999,0.0105266,-0.0339861,-0.109319,-1.15448,0.088238,0.0715135,
-10.3999,6.6689,28.5821,-0.13096,11.5723,2.22307,29.488,-1.10648,1.22685,-4.59625,-31.7248,0.0970148,-2.92794,-4.58813,-29.0648,0.0915464,-10.3361,6.55901,28.8529,-0.121362,11.7668,2.2038,29.6883,-1.11342,1.00116,-4.58528,-32.1375,0.0962475,-2.84012,-4.5098,-28.9747,0.101574,0.0171169,0.788263,-1.59717,0.0218649,0.79962,-1.58545,0.0171902,-0.808137,1.59606,0.0218716,-0.812494,1.58328,-0.0697002,0.843622,-1.3595,0.118152,0.818378,-1.33959,0.0274038,-0.846424,1.3315,-0.00255116,-0.850468,1.34103,0.0214088,-0.0409242,-0.00919089,-0.0297738,-0.109551,-1.1474,0.0878239,0.0617726,
-10.3442,6.67494,28.7729,-0.106266,11.7133,2.2293,29.5925,-1.09681,1.05639,-4.5265,-31.9178,0.0834631,-2.84017,-4.47324,-28.9397,0.11351,-10.3961,6.66441,28.501,-0.107586,11.5761,2.21368,29.4887,-1.10803,1.22458,-4.5494,-31.803,0.0984336,-2.92976,-4.59105,-29.0682,0.088132,0.0170735,0.78825,-1.59719,0.0218246,0.799687,-1.58542,0.0171845,-0.808169,1.59607,0.0218647,-0.812427,1.58327,-0.0692816,0.843681,-1.35721,0.119282,0.818513,-1.33873,0.0259914,-0.846175,1.3299,-0.00181502,-0.849489,1.3421,-0.00237481,-0.0393599,0.0063073,-0.0258748,-0.10864,-1.13617,0.0897704,0.0876354,
-10.3974,6.62607,28.6808,-0.12233,11.5848,2.17196,29.4828,-1.10968,1.21375,-4.54097,-31.7818,0.101021,-2.92925,-4.59304,-29.0592,0.0874421,-10.3428,6.62928,28.8636,-0.112221,11.7141,2.2229,29.5895,-1.09915,1.05571,-4.52057,-32.0013,0.0984236,-2.84453,-4.47678,-28.9431,0.111411,0.0170401,0.788242,-1.59722,0.0217917,0.799751,-1.5854,0.0171827,-0.808197,1.59607,0.0218643,-0.812374,1.58327,-0.0697208,0.843844,-1.35904,0.118215,0.818094,-1.33962,0.0273376,-0.846287,1.33175,-0.00251968,-0.850457,1.34113,0.0126407,-0.0367453,-0.0131608,-0.0235299,-0.109689,-1.14642,0.0878605,0.0639121,
-10.3797,6.58996,28.6831,-0.100825,11.6949,2.0851,29.5139,-1.11213,1.14594,-4.66254,-31.8402,0.103527,-2.90181,-4.56412,-29.0171,0.0822843,-10.3935,6.68494,28.5607,-0.100133,11.5885,2.1636,29.4836,-1.11175,1.21252,-4.53189,-31.7838,0.10224,-2.92995,-4.59425,-29.0652,0.0848188,0.0170029,0.788237,-1.59722,0.0217551,0.79982,-1.58538,0.0171863,-0.808218,1.59608,0.0218661,-0.812325,1.58328,-0.0696111,0.84303,-1.35799,0.119096,0.817443,-1.33937,0.0267816,-0.847318,1.3312,-0.0022853,-0.850206,1.34152,-0.0087269,-0.0345355,-0.015815,-0.0205883,-0.109552,-1.14667,0.0877122,0.061696,
-10.3976,6.72691,28.6662,-0.105111,11.6161,2.19956,29.5299,-1.10471,1.14224,-4.57068,-31.7401,0.0680256,-2.87816,-4.57234,-29.0587,0.100008,-10.3787,6.5942,28.6839,-0.103242,11.6955,2.08319,29.5147,-1.11643,1.1479,-4.71119,-31.7115,0.065001,-2.90274,-4.5661,-29.0182,0.0816359,0.0169821,0.788232,-1.59723,0.0217348,0.799868,-1.58537,0.0171935,-0.808225,1.59605,0.0218737,-0.812295,1.58329,-0.0697636,0.844118,-1.35813,0.118441,0.818416,-1.33925,0.0267247,-0.846283,1.33119,-0.00207711,-0.850255,1.34118,-0.00421102,-0.0298876,0.0211441,-0.0197765,-0.109322,-1.1346,0.0891697,0.0802314,
-10.3629,6.69799,28.8452,-0.117796,11.638,2.20821,29.5822,-1.10224,1.04156,-4.49641,-31.8354,0.0691815,-2.83049,-4.47356,-29.0229,0.116422,-10.3944,6.67628,28.6834,-0.1186,11.6194,2.19222,29.5301,-1.1057,1.13818,-4.58059,-31.7308,0.0750387,-2.87966,-4.57072,-29.0651,0.0972814,0.0169601,0.788237,-1.59725,0.021713,0.799928,-1.58536,0.0172071,-0.808257,1.59607,0.0218867,-0.812265,1.58331,-0.0694882,0.844485,-1.35747,0.118606,0.818561,-1.33883,0.0259179,-0.845548,1.33018,-0.0016593,-0.849447,1.34153,0.00906338,-0.0287623,0.0213246,-0.0166251,-0.108733,-1.131,0.0905061,0.0997965,
-10.3981,6.59688,28.7208,-0.115287,11.6007,2.06141,29.4965,-1.11973,1.1767,-4.5225,-31.7815,0.105689,-2.91227,-4.579,-29.1126,0.0800747,-10.3614,6.71644,28.8431,-0.114486,11.6394,2.20245,29.5808,-1.10238,1.03866,-4.43634,-31.9733,0.103619,-2.83179,-4.4746,-29.0293,0.115659,0.0169407,0.788241,-1.59727,0.0216938,0.799973,-1.58536,0.0172138,-0.808281,1.5961,0.0218939,-0.812246,1.58333,-0.0697846,0.843676,-1.35877,0.118289,0.817389,-1.33953,0.0270882,-0.846248,1.3318,-0.00232324,-0.850318,1.34084,0.00548614,-0.0284814,-0.0178996,-0.0155537,-0.1098,-1.14821,0.087789,0.064521,
-10.3702,6.7611,28.7619,-0.0968023,11.6559,2.17814,29.5936,-1.10127,1.0253,-4.49091,-31.9808,0.110636,-2.80291,-4.4688,-29.0432,0.121203,-10.3955,6.65858,28.5998,-0.0968143,11.6028,2.05659,29.4956,-1.12316,1.17461,-4.52228,-31.7834,0.106497,-2.91438,-4.58249,-29.1172,0.0818227,0.0169137,0.788249,-1.59728,0.0216675,0.800039,-1.58535,0.0172245,-0.808294,1.59611,0.0219036,-0.812218,1.58336,-0.0695767,0.844501,-1.35739,0.118728,0.818402,-1.33872,0.0258441,-0.845928,1.33007,-0.00139366,-0.849371,1.34146,-0.011938,-0.0248401,-0.0199538,-0.0171573,-0.10874,-1.12611,0.0906819,0.104046,
-10.3703,6.59085,28.9316,-0.0968963,11.7653,2.0363,29.7487,-1.12796,0.917466,-4.58475,-32.1114,0.0958917,-2.75949,-4.54722,-29.1787,0.0960806,-10.3666,6.75881,28.7628,-0.0950833,11.659,2.17271,29.5952,-1.10274,1.03233,-4.53394,-31.8737,0.0790646,-2.80042,-4.47122,-29.0446,0.119996,0.0168977,0.788253,-1.59729,0.0216518,0.800087,-1.58535,0.0172347,-0.80829,1.59609,0.0219149,-0.812199,1.58339,-0.0695967,0.843079,-1.35594,0.119626,0.817273,-1.33743,0.0249031,-0.846674,1.3288,-0.00103871,-0.850003,1.34036,-0.0128838,-0.0233615,-0.00733516,-0.0158569,-0.10978,-1.15132,0.0885565,0.0802237,
-10.4216,6.72884,28.5241,-0.112806,11.5408,2.08882,29.5078,-1.11964,1.17165,-4.5376,-31.7437,0.102274,-2.88516,-4.62153,-29.2264,0.0878506,-10.3703,6.60895,28.9203,-0.110195,11.7653,2.04006,29.7396,-1.1321,0.917083,-4.62813,-32.1035,0.0936866,-2.762,-4.55291,-29.177,0.0948819,0.0168796,0.78823,-1.59726,0.021634,0.800135,-1.58534,0.0172487,-0.808287,1.5961,0.0219301,-0.812171,1.58342,-0.0700154,0.844074,-1.35926,0.11776,0.817675,-1.33936,0.0270424,-0.846241,1.33201,-0.00205011,-0.850578,1.33995,0.00304058,-0.0191593,-0.0136318,-0.0148923,-0.109766,-1.1388,0.0886425,0.0729583,
-10.3887,6.67542,28.688,-0.125393,11.6116,2.04648,29.4602,-1.1169,1.15836,-4.59352,-31.7413,0.100068,-2.91609,-4.55729,-29.0673,0.0877608,-10.4211,6.72463,28.5422,-0.116598,11.5408,2.0855,29.5083,-1.12122,1.16693,-4.53698,-31.7108,0.0913297,-2.88781,-4.62314,-29.226,0.0858956,0.0168654,0.788208,-1.59724,0.0216201,0.80017,-1.58532,0.0172671,-0.808288,1.59608,0.0219462,-0.812145,1.58344,-0.0697208,0.844045,-1.35874,0.11837,0.817347,-1.33976,0.0270248,-0.846804,1.33199,-0.00225558,-0.850037,1.34127,0.0158795,-0.0175783,-0.0112801,-0.0129338,-0.109513,-1.13447,0.0887882,0.0748269,
-10.4269,6.68378,28.6507,-0.106394,11.6249,2.06101,29.5349,-1.124,1.15673,-4.58197,-31.7836,0.100874,-2.90521,-4.6253,-29.2186,0.0996639,-10.3932,6.6834,28.6594,-0.111825,11.6089,2.04491,29.4632,-1.12065,1.15628,-4.58522,-31.7475,0.0959926,-2.91559,-4.51049,-29.0852,0.0913681,0.0168627,0.788201,-1.59726,0.0216179,0.800202,-1.5853,0.0172908,-0.808302,1.59608,0.0219707,-0.812131,1.58347,-0.0700175,0.843911,-1.35853,0.118504,0.817479,-1.33915,0.0270339,-0.846787,1.33177,-0.00213541,-0.850709,1.34084,-0.00384096,-0.0138029,-0.0128259,-0.0307925,-0.110235,-1.1378,0.0880482,0.0688714,
